background03_tax001_33.png,957.351,170.064,1059.09,830.589,1579.24,779.274,1406.6,156.602,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background04_letter004_68.png,422.119,751.195,1186.58,872.445,1247.64,370.32,560.971,274.662,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background03_magazine004_170.png,634.095,268.763,777.547,869.302,1235.21,761.955,1045.49,219.593,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background04_letter004_53.png,728.386,740.251,1530.52,820.748,1506.09,323.28,794.957,238.555,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background02_tax004_23.png,807.267,304.845,680.246,698.149,1078.98,778.68,1137.43,367.602,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background04_magazine004_103.png,675.87,718.308,1367.17,646.972,1280.4,224.644,648.338,275.737,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background04_datasheet003_51.png,568.45,746.696,1284.15,779.646,1255.53,399.588,659.443,379.464,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background04_letter001_141.png,1320.35,193.399,557.904,317.047,647.5,886.109,1484.12,710.481,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background01_datasheet002_10.png,622.909,216.713,677.31,853.78,1207.82,789.344,1072.21,190.583,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background01_tax002_156.png,693.5,186.383,590.691,746.763,1090.23,791.035,1110.87,221.922,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background02_paper001_173.png,891.478,306.079,978.698,732.76,1419.2,678.845,1246.57,272.349,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background02_tax005_134.png,804.741,346.57,907.353,779.251,1295.74,708.566,1139.17,301.598,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background03_datasheet004_123.png,810.438,277.738,955.582,833.177,1405.53,728.698,1200.8,212.53,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background04_magazine004_109.png,642.774,745.304,1384.93,678.031,1294.54,225.441,621.454,270.342,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background05_letter005_21.png,712.023,264.391,628.123,822.262,1145.97,831.114,1131.14,266.641,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background04_letter005_97.png,1273.95,203.767,661.057,279.687,732.241,714.849,1404.49,603.402,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background02_letter002_114.png,857.277,320.821,860.122,718.638,1312.1,714.371,1210.78,325.118,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background03_tax002_65.png,963.36,241.063,978.871,815.558,1498.94,781.408,1394.93,187.078,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background01_tax001_44.png,480.547,252.183,461.365,854.73,958.762,817.67,910.078,224.105,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background03_paper003_184.png,659.955,280.721,609.741,750.702,1069.93,755.235,1031.78,298.722,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background02_magazine001_195.png,629.839,227.478,666.641,868.241,1169.34,802.693,1075.98,183.555,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background02_datasheet003_144.png,779.615,192.692,750.83,757.665,1249.39,764.143,1198.93,204.564,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background04_datasheet001_26.png,695.57,740.829,1453.69,753.53,1393.51,297.328,713.038,255.858,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background05_letter001_87.png,772.467,261.259,739.248,839.881,1242.75,797.37,1190.34,179.193,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background04_paper002_37.png,1414.09,484.216,833.559,350.898,672.492,678.932,1344.77,863.16,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background02_datasheet001_134.png,873.213,177.859,824.744,639.356,1299.01,662.527,1259.1,196.342,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background01_magazine004_104.png,742.91,222.533,669.724,848.986,1220.72,869.08,1195.3,242.992,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background04_paper003_55.png,723.424,575.44,1408.49,753.647,1551.11,309.475,918.577,221.943,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background03_tax004_208.png,671.428571429,172.619047619,705.952380952,784.523809524,1111.9047619,796.428571429,1034.52380952,260.714285714,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background01_letter005_31.png,745.175,275.46,642.871,781.013,1109.09,818.176,1128.05,301.888,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background01_letter001_63.png,781.277,195.026,804.339,815.288,1317.94,786.624,1215.31,190.374,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background05_magazine001_76.png,596.629,290.932,887.392,893.503,1331.95,716.775,1009.82,208.628,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background01_paper002_40.png,774.486,265.647,959.445,870.096,1432.08,748.808,1187.3,198.916,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background02_tax004_86.png,823.427,231.934,771.182,752.487,1238.22,781.834,1217.16,256.599,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background02_tax001_13.png,841.818,357.173,894.628,779.519,1290.08,749.807,1173.46,345.03,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background02_magazine005_85.png,901.694,277.503,874.437,688.758,1311.35,707.573,1254.5,292.044,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background01_datasheet001_106.png,855.347,178.082,964.597,838.834,1478.74,768.076,1305.03,144.101,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background03_tax001_233.png,917.139,277.85,865.926,746.594,1333.67,761.049,1296.93,280.588,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background03_patent005_47.png,737.845,262.818,803.663,864.652,1314.91,798.347,1162.77,232.645,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background01_paper004_15.png,693.765,363.133,857.497,798.33,1231.67,698.112,1021.13,308.435,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background03_letter002_41.png,928.022,271.561,983.403,770.045,1425.08,731.74,1301.08,243.284,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background01_magazine002_74.png,721.854,276.646,788.136,838.937,1251.0,779.263,1119.34,245.87,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background03_datasheet005_47.png,582.511,318.253,559.524,876.526,1056.68,843.238,989.355,307.133,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background02_tax003_69.png,869.615,303.397,1065.95,748.927,1445.01,626.272,1201.59,217.452,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background03_paper004_183.png,636.592,227.419,750.201,898.699,1278.75,818.116,1087.53,218.482,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background05_datasheet005_82.png,818.81,265.161,666.905,755.792,1135.55,835.075,1204.61,316.062,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background03_tax001_180.png,824.118,346.657,939.425,874.809,1419.62,819.011,1211.58,337.211,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background01_patent004_154.png,426.634,173.937,411.575,798.73,932.33,750.985,874.856,143.373,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background03_patent002_141.png,737.26,349.573,988.006,759.03,1350.34,666.842,1059.16,316.46,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background02_magazine004_35.png,913.352,252.553,795.361,662.339,1197.5,770.755,1245.08,344.767,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background01_magazine003_87.png,833.228,275.959,719.863,798.72,1202.61,874.769,1224.12,339.891,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background03_datasheet001_20.png,727.871,252.439,812.747,853.823,1296.07,783.433,1147.26,217.256,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background01_letter005_196.png,807.456,224.39,816.272,849.282,1376.82,836.565,1257.88,228.046,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background01_tax004_27.png,700.201,265.549,738.438,853.494,1232.96,801.643,1116.13,239.279,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background01_magazine004_189.png,957.377,202.329,959.985,873.887,1522.56,891.248,1425.03,234.225,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background02_paper002_142.png,734.311,235.339,836.659,834.786,1302.29,748.19,1150.82,178.049,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background05_datasheet005_59.png,679.271,255.819,679.802,838.245,1172.86,844.432,1083.73,301.348,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background02_patent004_200.png,796.731,230.535,695.341,657.192,1107.42,714.518,1144.19,273.404,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background01_datasheet001_80.png,735.855,173.913,802.575,867.141,1346.39,808.459,1210.97,147.261,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
background01_letter004_13.png,759.48,335.3,934.682,840.405,1326.09,740.766,1106.58,291.202,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
